Country;ISO3166_alpha3;coalcons_ej;coalprod_ej;gascons_ej;gasprod_ej;oilcons_ej;oilprod_kbd;Years
Finland;FIN;0.131747;0.0;0.024204;0.0;0.484560277;0.0;1982
Finland;FIN;0.143103;0.0;0.023473;0.0;0.450020747;0.0;1983
Finland;FIN;0.164818;0.0;0.026884;0.0;0.456313638;0.0;1984
Finland;FIN;0.208893;0.0;0.034112;0.0;0.461028682;0.0;1985
Finland;FIN;0.190999;0.0;0.0413;0.0;0.482777459;0.0;1986
Finland;FIN;0.213937;0.0;0.05462;0.0;0.480771896;0.0;1987
Finland;FIN;0.2142;0.0;0.058752;0.0;0.474756948;0.0;1988
Finland;FIN;0.209543;0.0;0.07704;0.0;0.474060495;0.0;1989
Finland;FIN;0.220635;0.0;0.090756;0.0;0.488762957;0.0;1990
Finland;FIN;0.220362;0.0;0.095652;0.0;0.482783806;0.0;1991
Finland;FIN;0.200569;0.0;0.099324;0.0;0.475977594;0.0;1992
Finland;FIN;0.22928;0.0;0.102636;0.0;0.457491074;0.0;1993
Finland;FIN;0.279203;0.0;0.113292;0.0;0.475307572;0.0;1994
Finland;FIN;0.246978;0.0;0.117648;0.0;0.433262923;0.0;1995
Finland;FIN;0.294289;0.0;0.123082;0.0;0.449803142;0.0;1996
Finland;FIN;0.278741;0.0;0.121098;0.0;0.444232815;0.0;1997
Finland;FIN;0.22874;0.0;0.138731;0.0;0.465919039;0.0;1998
Finland;FIN;0.221636;0.0;0.138888;0.0;0.469803334;0.0;1999
Finland;FIN;0.209978;0.0;0.141876;0.0;0.470676971;0.0;2000
Finland;FIN;0.253761;0.0;0.153936;0.0;0.461754154;0.0;2001
Finland;FIN;0.275728;0.0;0.152856;0.0;0.478383003;0.0;2002
Finland;FIN;0.344133;0.0;0.1692;0.0;0.495503526;0.0;2003
Finland;FIN;0.309166;0.0;0.163008;0.0;0.46225057;0.0;2004
Finland;FIN;0.198608;0.0;0.149148;0.0;0.478349785;0.0;2005
Finland;FIN;0.310154;0.0;0.159408;0.0;0.461822091;0.0;2006
Finland;FIN;0.292871;0.0;0.147456;0.0;0.46694406;0.0;2007
Finland;FIN;0.223357;0.0;0.15077;0.0;0.455962405;0.0;2008
Finland;FIN;0.224963;0.0;0.134568;0.0;0.427832734;0.0;2009
Finland;FIN;0.28413;0.0;0.14868;0.0;0.448479799;0.0;2010
Finland;FIN;0.230823;0.0;0.130032;0.0;0.425668314;0.0;2011
Finland;FIN;0.189006;0.0;0.115002;0.0;0.407257821;0.0;2012
Finland;FIN;0.208949;0.0;0.106944;0.0;0.426069396;0.0;2013
Finland;FIN;0.187289;0.0;0.095603;0.0;0.401902837;0.0;2014
Finland;FIN;0.159858;0.0;0.082363;0.0;0.400347597;0.0;2015
Finland;FIN;0.182831;0.0;0.072189;0.0;0.432049911;0.0;2016
Finland;FIN;0.167502;0.0;0.065986;0.0;0.411783817;0.0;2017
Finland;FIN;0.175473;0.0;0.075614;0.0;0.406608882;0.0;2018
Finland;FIN;0.146333;0.0;0.072752;0.0;0.387207217;0.0;2019
France;FRA;1.732087585;0.0;0.180169183;0.0;2.29428517;0.0;1965
France;FRA;1.604930712;0.0;0.190067406;0.0;2.459242879;0.0;1966
France;FRA;1.584153311;0.0;0.217221316;0.0;2.825243899;0.0;1967
France;FRA;1.523379059;0.0;0.259763391;0.0;3.061553918;0.0;1968
France;FRA;1.524971015;0.0;0.30186179;0.0;3.537603052;0.0;1969
France;FRA;1.451415997;0.0;0.343905301;0.0;4.018791149;0.0;1970
France;FRA;1.329966555;0.0;0.407611817;0.0;4.380294922;0.0;1971
France;FRA;1.183005315;0.0;0.481995888;0.0;4.863445764;0.0;1972
France;FRA;1.170150403;0.0;0.56533142;0.0;5.421692133;0.0;1973
France;FRA;1.18442384;0.0;0.590253306;0.0;5.151555742;0.0;1974
France;FRA;1.038391525;0.0;0.658332013;0.0;4.708350348;0.0;1975
France;FRA;1.220871256;0.0;0.707231702;0.0;5.093221889;0.0;1976
France;FRA;1.175850903;0.0;0.738306885;0.0;4.891746188;0.0;1977
France;FRA;1.226824094;0.0;0.787606204;0.0;5.097789228;0.0;1978
France;FRA;1.332354687;0.0;0.872553613;0.0;5.071111326;0.0;1979
France;FRA;1.304499902;0.0;0.906191118;0.0;4.712449064;0.0;1980
France;FRA;1.1890512;0.0;0.920581191;0.0;4.254253842;0.0;1981
France;FRA;1.21584672;0.0;0.884780115;0.0;3.939826644;0.0;1982
France;FRA;1.10029104;0.0;0.942488999;0.0;3.845417285;0.0;1983
France;FRA;1.05214284;0.0;0.961171212;0.0;3.707660937;0.0;1984
France;FRA;1.02116052;0.0;1.028849411;0.0;3.646232986;0.0;1985
France;FRA;0.84405888;0.0;1.034694895;0.0;3.719752505;0.0;1986
France;FRA;0.7682778;0.0;1.046937601;0.0;3.744996342;0.0;1987
France;FRA;0.75027456;0.0;1.0417005;0.0;3.722473009;0.0;1988
France;FRA;0.81684468;0.0;1.019331893;0.0;3.822025995;0.0;1989
France;FRA;0.79507332;0.0;1.0899126;0.0;3.879531768;0.0;1990
France;FRA;0.84615228;0.0;1.1939985;0.0;4.108434848;0.0;1991
France;FRA;0.74608776;0.0;1.191564;0.0;4.102083852;0.0;1992
France;FRA;0.60959808;0.0;1.2186531;0.0;3.953567888;0.0;1993
France;FRA;0.59954976;0.0;1.1633409;0.0;3.823326841;0.0;1994
France;FRA;0.61378488;0.0;1.2383217;0.0;3.854509145;0.0;1995
France;FRA;0.65397816;0.0;1.3685274;0.0;3.935070462;0.0;1996
France;FRA;0.57275424;0.0;1.3120893;0.0;3.96400963;0.0;1997
France;FRA;0.68119236;0.0;1.3989411;0.0;4.108009721;0.0;1998
France;FRA;0.61001676;0.0;1.4263614;0.0;4.165806764;0.0;1999
France;FRA;0.593140648;0.0;1.4974686;0.0;4.100334605;0.0;2000
France;FRA;0.519076115;0.0;1.5720624;0.0;4.12044361;0.0;2001
France;FRA;0.534995626;0.0;1.5693939;0.0;4.006731212;0.0;2002
France;FRA;0.568725659;0.0;1.6461657;0.0;4.013716926;0.0;2003
France;FRA;0.541398416;0.0;1.6809309;0.0;4.049467649;0.0;2004
France;FRA;0.562264296;0.0;1.7176527;0.0;3.993401264;0.0;2005
France;FRA;0.51954332;0.0;1.6588998;0.0;3.981986619;0.0;2006
France;FRA;0.537872251;0.0;1.6113933;0.0;3.881581715;0.0;2007
France;FRA;0.505472364;0.0;1.6699122;0.0;3.806793611;0.0;2008
France;FRA;0.450101892;0.0;1.6103187;0.0;3.655214866;0.0;2009
France;FRA;0.481935179;0.0;1.7843202;0.0;3.529652898;0.0;2010
France;FRA;0.408984669;0.0;1.548685263;0.0;3.455340359;0.0;2011
France;FRA;0.463321286;0.0;1.599994621;0.0;3.340064722;0.0;2012
France;FRA;0.484179255;0.0;1.625153533;0.0;3.296189955;0.0;2013
France;FRA;0.361612057;0.0;1.364700619;0.0;3.186812174;0.0;2014
France;FRA;0.351009268;0.0;1.467063525;0.0;3.188535104;0.0;2015
France;FRA;0.341559144;0.0;1.603077825;0.0;3.166889184;0.0;2016
France;FRA;0.38811636;0.0;1.611565163;0.0;3.178444266;0.0;2017
France;FRA;0.350937576;0.0;1.537635577;0.0;3.168773857;0.0;2018
France;FRA;0.269694924;0.0;1.563648972;0.0;3.149391433;0.0;2019
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;25.33465753;1965
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;28.97964384;1966
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;68.99438356;1967
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;92.69319672;1968
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;100.677726;1969
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;108.6085753;1970
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;116.0587671;1971
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;125.8877869;1972
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;152.148137;1973
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;204.3195068;1974
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;226.61;1975
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;226.1706011;1976
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;225.6486849;1977
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;212.290411;1978
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;196.2284384;1979
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;177.6569672;1980
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;153.2496438;1981
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;156.0534795;1982
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;157.595589;1983
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;174.3614754;1984
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;172.7563288;1985
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;166.1272603;1986
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;154.7917534;1987
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;177.5970492;1988
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;204.8201918;1989
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;270.2296712;1990
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;294.5629589;1991
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;288.6451366;1992
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;304.8770685;1993
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;337.2012877;1994
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;355.6064658;1995
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;364.5013661;1996
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;364.3784658;1997
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;337.421589;1998
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;339.9650685;1999
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;276.0;2000
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;262.0;2001
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;256.0;2002
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;274.0;2003
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;273.0;2004
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;270.3301;2005
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;241.9401;2006
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;245.5558;2007
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;239.5736;2008
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;241.0003;2009
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;233.195;2010
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;236.282;2011
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;221.148;2012
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;213.405;2013
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;210.905;2014
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;213.54;2015
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;220.657;2016
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;210.066;2017
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;193.447;2018
Gabon;GAB;0.0;0.0;0.0;0.0;0.0;218.0;2019
Germany;DEU;6.730115535;0.0;0.111512425;0.0;3.674051199;0.0;1965
Germany;DEU;6.283221935;0.0;0.13402772;0.0;4.110595753;0.0;1966
Germany;DEU;6.052695959;0.0;0.172759135;0.0;4.27471783;0.0;1967
Germany;DEU;6.139580504;0.0;0.283931064;0.0;4.792041839;0.0;1968
Germany;DEU;6.32145772;0.0;0.404338946;0.0;5.388990244;0.0;1969
Germany;DEU;6.242393196;0.0;0.575055105;0.4324671;5.918653213;0.0;1970
Germany;DEU;5.973768108;0.0;0.759689036;0.5327901;6.165114354;0.0;1971
Germany;DEU;5.831500644;0.0;0.983607688;0.6378687;6.508139147;0.0;1972
Germany;DEU;5.850466848;0.0;1.268389991;0.7141482;6.937732822;0.0;1973
Germany;DEU;5.875629516;0.0;1.586753709;0.7417332;6.294687266;0.0;1974
Germany;DEU;5.322846312;0.0;1.674516541;0.6885072;6.113988233;0.0;1975
Germany;DEU;5.619020544;0.0;1.77223888;0.7099551;6.605830722;0.0;1976
Germany;DEU;5.396408388;0.0;1.882048825;0.7058376;6.52451588;0.0;1977
Germany;DEU;5.466537288;0.0;2.017523653;0.729765;6.805001186;0.0;1978
Germany;DEU;5.784399144;0.0;2.230120814;0.7308171;7.019830766;0.0;1979
Germany;DEU;5.917539384;0.0;2.198624938;0.6653358;6.351637798;0.0;1980
Germany;DEU;6.016724676;6.232198868;2.102179459;0.6815727;5.76498385;0.0;1981
Germany;DEU;5.873326776;6.259379014;1.950701322;0.598329;5.449887267;0.0;1982
Germany;DEU;6.087481596;5.914334124;2.028036465;0.6613668;5.33681315;0.0;1983
Germany;DEU;6.282879552;5.986180491;2.117884835;0.6498918;5.319205203;0.0;1984
Germany;DEU;6.249594492;6.223015724;2.093369126;0.6158772;5.48186856;0.0;1985
Germany;DEU;5.905355796;6.008577705;2.087282761;0.5045454;5.775194443;0.0;1986
Germany;DEU;5.881072356;5.817838442;2.263021236;0.5662998;5.623228133;0.0;1987
Germany;DEU;5.811822684;5.772955845;2.227865028;0.5269833;5.626487186;0.0;1988
Germany;DEU;5.904350964;5.508399831;2.280088595;0.551529;5.286178774;0.0;1989
Germany;DEU;5.506887;5.235054788;2.29278;0.5408865;5.534255504;0.0;1990
Germany;DEU;4.836943;4.44431068;2.409094;0.554230162;5.787412692;0.0;1991
Germany;DEU;4.372192736;4.087767858;2.381857;0.562174866;5.837958406;0.0;1992
Germany;DEU;4.124787165;3.678092562;2.520408;0.559452776;5.928742163;0.0;1993
Germany;DEU;4.001225736;3.389154253;2.566538;0.586515414;5.875101952;0.0;1994
Germany;DEU;3.794181736;3.30964584;2.798545;0.605221869;5.872066305;0.0;1995
Germany;DEU;3.777846736;3.097706294;3.131676;0.655422271;5.971960819;0.0;1996
Germany;DEU;3.660545736;2.967088787;2.991721;0.644280694;5.936137586;0.0;1997
Germany;DEU;3.573044362;2.721771301;3.019141;0.629530765;5.942581888;0.0;1998
Germany;DEU;3.440093989;2.649403749;3.010287;0.672419507;5.76398614;0.0;1999
Germany;DEU;3.571544989;2.541912054;2.985285;0.635956163;5.65356528;0.0;2000
Germany;DEU;3.581769736;2.439100927;3.148135;0.642001735;5.72746824;0.0;2001
Germany;DEU;3.589735736;2.446062601;3.14326;0.640324168;5.536007863;0.0;2002
Germany;DEU;3.649031736;2.419921408;3.181391;0.666563848;5.427781434;0.0;2003
Germany;DEU;3.557196045;2.445640834;3.197558;0.616806577;5.365764486;0.0;2004
Germany;DEU;3.403394074;2.368550866;3.250117771;0.595536294;5.256207367;0.0;2005
Germany;DEU;3.539920562;2.233632661;3.312248274;0.58831959;5.246053838;0.0;2006
Germany;DEU;3.629832207;2.278209167;3.190903051;0.538910493;4.750050811;0.0;2007
Germany;DEU;3.354509632;2.097416981;3.222022691;0.490862442;5.036649643;0.0;2008
Germany;DEU;3.003452771;1.943289859;3.039484379;0.458862059;4.823418124;0.0;2009
Germany;DEU;3.22622;1.921662003;3.170565;0.400463736;4.887519371;0.0;2010
Germany;DEU;3.278848;1.956537003;2.910986;0.376756232;4.727774966;0.0;2011
Germany;DEU;3.369867;2.000143003;2.919962;0.34060941;4.699401438;0.0;2012
Germany;DEU;3.468235;1.889122003;3.059076;0.309748507;4.80334462;0.0;2013
Germany;DEU;3.333222;1.847795433;2.660221;0.290978748;4.673944952;0.0;2014
Germany;DEU;3.294201;1.792474003;2.77033;0.270879596;4.667552148;0.0;2015
Germany;DEU;3.203766;1.659500003;3.055851;0.249229486;4.763947421;0.0;2016
Germany;DEU;3.009347;1.650400155;3.158585;0.229541812;4.86735457;0.0;2017
Germany;DEU;2.904084;1.581867444;3.090626;0.199503867;4.634029562;0.0;2018
Germany;DEU;2.304;1.26523986;3.191646461;0.191907337;4.6775842;0.0;2019
Greece;GRC;0.088215876;0.0;0.0;0.0;0.18818362;0.0;1965
Greece;GRC;0.088048404;0.0;0.0;0.0;0.205475704;0.0;1966
Greece;GRC;0.08415468;0.0;0.0;0.0;0.241606196;0.0;1967
Greece;GRC;0.09504036;0.0;0.0;0.0;0.247294999;0.0;1968
Greece;GRC;0.091983996;0.0;0.0;0.0;0.263138923;0.0;1969
Greece;GRC;0.105842304;0.0;0.0;0.0;0.285002692;0.0;1970
Greece;GRC;0.156000168;0.0;0.0;0.0;0.314846604;0.0;1971
Greece;GRC;0.16663464;0.0;0.0;0.0;0.364727585;0.0;1972
Greece;GRC;0.195984108;0.0;0.0;0.0;0.42451275;0.0;1973
Greece;GRC;0.20640924;0.0;0.0;0.0;0.398383371;0.0;1974
Greece;GRC;0.270299808;0.0;0.0;0.0;0.422093002;0.0;1975
Greece;GRC;0.319410972;0.0;0.0;0.0;0.449252625;0.0;1976
Greece;GRC;0.339716952;0.0;0.0;0.0;0.457707517;0.0;1977
Greece;GRC;0.30207762;0.0;0.0;0.0;0.498372066;0.0;1978
Greece;GRC;0.165839148;0.0;0.0;0.0;0.527131649;0.0;1979
Greece;GRC;0.165839148;0.0;0.0;0.0;0.521902041;0.0;1980
Greece;GRC;0.164164428;0.145610038;0.0;0.0;0.50703114;0.0;1981
Greece;GRC;0.166676508;0.152575366;0.0030366;0.0;0.509438868;0.0;1982
Greece;GRC;0.204399576;0.166496476;0.0028944;0.0;0.48887196;0.0;1983
Greece;GRC;0.218257884;0.18097443;0.0031842;0.0;0.500986925;0.0;1984
Greece;GRC;0.25309206;0.202556212;0.0029925;0.0;0.509333697;0.0;1985
Greece;GRC;0.241536492;0.211679165;0.0040995;0.0;0.516895302;0.0;1986
Greece;GRC;0.275742648;0.249913676;0.00468;0.0;0.561462164;0.0;1987
Greece;GRC;0.309488256;0.263216676;0.0056133;0.0;0.579863398;0.0;1988
Greece;GRC;0.332724996;0.298150477;0.005661;0.0;0.638828495;0.0;1989
Greece;GRC;0.337415761;0.298037358;0.0057834;0.0;0.688162228;0.0;1990
Greece;GRC;0.32461709;0.289031547;0.0057132;0.0;0.695922783;0.0;1991
Greece;GRC;0.338717647;0.292870851;0.0052794;0.0;0.706923193;0.0;1992
Greece;GRC;0.338570187;0.299904675;0.0038934;0.0;0.72406942;0.0;1993
Greece;GRC;0.339296723;0.308181966;0.0019917;0.0;0.741214485;0.0;1994
Greece;GRC;0.338155108;0.314432871;0.0018369;0.0;0.773216197;0.0;1995
Greece;GRC;0.328958886;0.300997434;0.0020637;0.0;0.805195188;0.0;1996
Greece;GRC;0.354279563;0.32264319;0.0071595;0.0;0.811824552;0.0;1997
Greece;GRC;0.370621607;0.340219368;0.029322596;0.0;0.850290785;0.0;1998
Greece;GRC;0.356504136;0.336380064;0.052573342;0.0;0.829371017;0.0;1999
Greece;GRC;0.377812101;0.344221932;0.070566753;0.0;0.86635928;0.0;2000
Greece;GRC;0.390513805;0.351356256;0.069641166;0.0;0.880025765;0.0;2001
Greece;GRC;0.375716273;0.359315346;0.0748985;0.0;0.889036922;0.0;2002
Greece;GRC;0.377738958;0.342312768;0.084672699;0.0;0.9250326;0.0;2003
Greece;GRC;0.387208913;0.357837414;0.093077029;0.0;0.909606694;0.0;2004
Greece;GRC;0.381953516;0.357468984;0.093717;0.0;0.917992873;0.0;2005
Greece;GRC;0.351746717;0.342074112;0.1104948;0.0;0.966572649;0.0;2006
Greece;GRC;0.370858998;0.351234822;0.139924123;0.0;0.975500984;0.0;2007
Greece;GRC;0.349089313;0.340365906;0.145896489;0.0;0.926789552;0.0;2008
Greece;GRC;0.352829507;0.342308577;0.122513194;0.0;0.875121002;0.0;2009
Greece;GRC;0.329420104;0.306281163;0.134264193;0.0;0.794155761;0.0;2010
Greece;GRC;0.330658182;0.314215149;0.165563573;0.0;0.750501131;0.0;2011
Greece;GRC;0.340772026;0.336815508;0.152165441;0.0;0.663046747;0.0;2012
Greece;GRC;0.292540341;0.281700456;0.134304933;0.0;0.623570942;0.0;2013
Greece;GRC;0.281152831;0.267293694;0.102393685;0.0;0.617362974;0.0;2014
Greece;GRC;0.235586882;0.237611953;0.110569967;0.0;0.638213754;0.0;2015
Greece;GRC;0.182491601;0.166323268;0.1439208;0.0;0.639699392;0.0;2016
Greece;GRC;0.200807092;0.19122246;0.1735668;0.0;0.661625699;0.0;2017
Greece;GRC;0.191433643;0.178977578;0.16994124;0.0;0.648322358;0.0;2018
Greece;GRC;0.138658565;0.134132036;0.18529728;0.0;0.675733367;0.0;2019
Hungary;HUN;0.45677988;0.0;0.0489501;0.0;0.15938313;0.0;1965
Hungary;HUN;0.438064884;0.0;0.0606825;0.0;0.17505437;0.0;1966
Hungary;HUN;0.380035836;0.0;0.0778851;0.0;0.1852189;0.0;1967
Hungary;HUN;0.375095412;0.0;0.0980244;0.0;0.19411396;0.0;1968
Hungary;HUN;0.380705724;0.0;0.1166976;0.0;0.21713019;0.0;1969
Hungary;HUN;0.386902188;0.0;0.1308708;0.0;0.2521931;0.0;1970
Hungary;HUN;0.37450926;0.0;0.1362798;0.0;0.284138245;0.0;1971
Hungary;HUN;0.363958524;0.0;0.1470951;0.0;0.309576181;0.0;1972
Hungary;HUN;0.365842584;0.0;0.1746729;0.0;0.348307938;0.0;1973
Hungary;HUN;0.348927912;0.0;0.1860318;0.0;0.381319189;0.0;1974
Hungary;HUN;0.33243192;0.0;0.2066517;0.0;0.430169361;0.0;1975
Hungary;HUN;0.33682806;0.0;0.2481381;0.0;0.450634427;0.0;1976
Hungary;HUN;0.342605844;0.0;0.2674071;0.0;0.479127691;0.0;1977
Hungary;HUN;0.3422709;0.0;0.2928285;0.0;0.529967192;0.0;1978
Hungary;HUN;0.344908584;0.0;0.3093201;0.0;0.499355295;0.0;1979
Hungary;HUN;0.338209704;0.0;0.3337911;0.0;0.485426566;0.0;1980
Hungary;HUN;0.339842556;0.300626708;0.3414276;0.0;0.463833143;0.0;1981
Hungary;HUN;0.354328884;0.301326394;0.3565755;0.0;0.43938046;0.0;1982
Hungary;HUN;0.333101808;0.289053721;0.3554847;0.0;0.416629948;0.0;1983
Hungary;HUN;0.324142056;0.282358044;0.3620358;0.0;0.436287616;0.0;1984
Hungary;HUN;0.318364272;0.274481321;0.369603;0.0;0.444361528;0.0;1985
Hungary;HUN;0.31463802;0.259673941;0.3920481;0.0;0.410405832;0.0;1986
Hungary;HUN;0.314470548;0.257787631;0.3892185;0.0;0.430242716;0.0;1987
Hungary;HUN;0.296718516;0.237570902;0.3849777;0.0;0.398326006;0.0;1988
Hungary;HUN;0.265778064;0.227213984;0.3922128;0.0;0.386088475;0.0;1989
Hungary;HUN;0.257793125;0.205539473;0.373172;0.0;0.400889342;0.0;1990
Hungary;HUN;0.240060143;0.198620256;0.370042;0.0;0.345594817;0.0;1991
Hungary;HUN;0.216485905;0.180625253;0.325296;0.0;0.3491028;0.0;1992
Hungary;HUN;0.195010677;0.155607205;0.350056;0.0;0.33280709;0.0;1993
Hungary;HUN;0.184993339;0.148366417;0.353506;0.0;0.350245175;0.0;1994
Hungary;HUN;0.181968293;0.150939997;0.384134;0.0;0.329409325;0.0;1995
Hungary;HUN;0.179700052;0.161218367;0.428622;0.0;0.303919126;0.0;1996
Hungary;HUN;0.171654195;0.16837758;0.40649;0.0;0.30684273;0.0;1997
Hungary;HUN;0.166578286;0.153899197;0.409314;0.0;0.321086893;0.0;1998
Hungary;HUN;0.173414409;0.142259696;0.414705;0.0;0.3090696;0.0;1999
Hungary;HUN;0.161975025;0.138823959;0.404309;0.0;0.296658185;0.0;2000
Hungary;HUN;0.153898436;0.126489802;0.448433;0.0;0.290846942;0.0;2001
Hungary;HUN;0.148488756;0.12391463;0.452616;0.0;0.280020741;0.0;2002
Hungary;HUN;0.151957729;0.127962518;0.497645;0.0;0.267162427;0.0;2003
Hungary;HUN;0.144085749;0.097445865;0.490368;0.0;0.275720596;0.0;2004
Hungary;HUN;0.128136972;0.073191377;0.506349;0.0;0.319433893;0.0;2005
Hungary;HUN;0.12862419;0.073545287;0.479672;0.0;0.337037878;0.0;2006
Hungary;HUN;0.130804299;0.074224093;0.44819;0.0;0.335790452;0.0;2007
Hungary;HUN;0.127058118;0.070906179;0.442161;0.0;0.319027282;0.0;2008
Hungary;HUN;0.10698237;0.065148492;0.383171;0.0;0.300339725;0.0;2009
Hungary;HUN;0.112711419;0.066707154;0.410955;0.0;0.283452507;0.0;2010
Hungary;HUN;0.113570927;0.068891533;0.392887;0.0;0.300874872;0.0;2011
Hungary;HUN;0.109272507;0.067259602;0.350639;0.0;0.27748009;0.0;2012
Hungary;HUN;0.095676963;0.067479493;0.326885;0.0;0.27383972;0.0;2013
Hungary;HUN;0.094575876;0.0664845;0.292306;0.0;0.304687012;0.0;2014
Hungary;HUN;0.098013909;0.063567515;0.313584;0.0;0.322989562;0.0;2015
Hungary;HUN;0.091823432;0.061231113;0.336104;0.0;0.320254941;0.0;2016
Hungary;HUN;0.093855998;0.053723301;0.357629;0.0;0.342027143;0.0;2017
Hungary;HUN;0.08879491;0.053224615;0.346407;0.0;0.365761091;0.0;2018
Hungary;HUN;0.078720859;0.062838312;0.353192629;0.0;0.368873932;0.0;2019
Iceland;ISL;0.000273675;0.0;0.0;0.0;0.020204877;0.0;1965
Iceland;ISL;0.000201516;0.0;0.0;0.0;0.021784173;0.0;1966
Iceland;ISL;0.000154877;0.0;0.0;0.0;0.021137553;0.0;1967
Iceland;ISL;0.000122318;0.0;0.0;0.0;0.022569527;0.0;1968
Iceland;ISL;8.62e-05;0.0;0.0;0.0;0.0206982;0.0;1969
Iceland;ISL;5.76e-05;0.0;0.0;0.0;0.021152286;0.0;1970
Iceland;ISL;3.96e-05;0.0;0.0;0.0;0.023038919;0.0;1971
Iceland;ISL;2.86e-05;0.0;0.0;0.0;0.024684932;0.0;1972
Iceland;ISL;1.8e-05;0.0;0.0;0.0;0.028583009;0.0;1973
Iceland;ISL;1.45e-05;0.0;0.0;0.0;0.026676096;0.0;1974
Iceland;ISL;9.744e-06;0.0;0.0;0.0;0.025057477;0.0;1975
Iceland;ISL;9.912e-06;0.0;0.0;0.0;0.025175079;0.0;1976
Iceland;ISL;9.03e-06;0.0;0.0;0.0;0.026329134;0.0;1977
Iceland;ISL;7.644e-06;0.0;0.0;0.0;0.027743776;0.0;1978
Iceland;ISL;0.000659988;0.0;0.0;0.0;0.026937947;0.0;1979
Iceland;ISL;0.000879984;0.0;0.0;0.0;0.025063744;0.0;1980
Iceland;ISL;0.001495973;0.0;0.0;0.0;0.024462949;0.0;1981
Iceland;ISL;0.001395245;0.0;0.0;0.0;0.02235602;0.0;1982
Iceland;ISL;0.001994198;0.0;0.0;0.0;0.021721402;0.0;1983
Iceland;ISL;0.002756131;0.0;0.0;0.0;0.02266513;0.0;1984
Iceland;ISL;0.002946701;0.0;0.0;0.0;0.022588373;0.0;1985
Iceland;ISL;0.003319142;0.0;0.0;0.0;0.022913171;0.0;1986
Iceland;ISL;0.002647382;0.0;0.0;0.0;0.024778778;0.0;1987
Iceland;ISL;0.002669558;0.0;0.0;0.0;0.025903459;0.0;1988
Iceland;ISL;0.002851891;0.0;0.0;0.0;0.027708673;0.0;1989
Iceland;ISL;0.002720362;0.0;0.0;0.0;0.028249994;0.0;1990
Iceland;ISL;0.002806301;0.0;0.0;0.0;0.026524861;0.0;1991
Iceland;ISL;0.002210659;0.0;0.0;0.0;0.0285853;0.0;1992
Iceland;ISL;0.002283552;0.0;0.0;0.0;0.02965846;0.0;1993
Iceland;ISL;0.002256077;0.0;0.0;0.0;0.030046533;0.0;1994
